filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Chorthippusbiguttulus175.wav,0.9132905006408691,0.006488711107522249,818.4225433730402,2231.9115925974443,1614.164919969512,3.402656794425087e-06,-744.1904296875,45.44394302368164,34.837215423583984,-14.030921936035156,2.3185269832611084,11.025338172912598,-2.7531120777130127,20.548429489135742,-8.008993148803711,22.388504028320312,-7.587039947509766,18.893095016479492,-2.4606308937072754,14.069385528564453,2.1667964458465576,9.36070728302002,4.5634331703186035,7.895783424377441,5.156960964202881,7.936031818389893,Chorthippusbiguttulus
Chorthippusbiguttulus196.wav,0.6316440105438232,0.04051532596349716,5100.573725829523,2407.6935847139075,7842.453783611919,0.413413981750646,-274.5073547363281,-7.23047399520874,50.14835739135742,29.798891067504883,-29.35720443725586,29.83335304260254,-13.709007263183594,10.703518867492676,-4.617586135864258,15.021123886108398,-3.1766133308410645,11.363594055175781,-11.186929702758789,4.486049175262451,-8.497445106506348,2.9795618057250977,-7.36024808883667,3.5915679931640625,-9.895279884338379,5.078576564788818,Chorthippusbiguttulus
Chorthippusbiguttulus225.wav,0.588221549987793,0.010546297766268253,4764.134565242321,2644.714135427443,7783.124173072077,0.3343535392515121,-401.27777099609375,-3.0074005126953125,39.645694732666016,39.62007141113281,-6.326542854309082,43.31430435180664,-1.9974128007888794,25.962167739868164,-2.4061644077301025,19.84754180908203,-5.044285774230957,13.226423263549805,-4.589733123779297,8.335968971252441,-6.0430073738098145,7.848135471343994,-6.690601825714111,7.408774375915527,-6.314666271209717,6.607863903045654,Chorthippusbiguttulus
Chorthippusbiguttulus232.wav,0.586429238319397,0.019393937662243843,5389.005704126416,2427.093872262346,8064.44717035061,0.30043332834277003,-384.5594177246094,-38.00749969482422,46.86635208129883,39.10194396972656,-3.7223284244537354,36.04530715942383,-3.8845460414886475,21.68546485900879,1.7587136030197144,16.47391128540039,-0.2092912495136261,12.786487579345703,-1.7639669179916382,13.763956069946289,-0.8199607729911804,11.882942199707031,-2.029320478439331,10.71261215209961,-1.1915833950042725,10.264967918395996,Chorthippusbiguttulus
Chorthippusbiguttulus248.wav,0.48438093066215515,0.06030268222093582,5616.857585292727,2195.4080335943377,8254.695610712039,0.4036758730075503,-471.302001953125,-81.17828369140625,50.71354675292969,27.792238235473633,0.39647647738456726,30.61474609375,-6.331357002258301,21.078144073486328,-7.820405960083008,11.94176959991455,-2.2023589611053467,4.504106044769287,-1.4402964115142822,2.3666136264801025,-3.879875421524048,3.2180111408233643,-4.066989898681641,4.102294445037842,-5.863833427429199,6.834845542907715,Chorthippusbiguttulus
Chorthippusbiguttulus46.wav,0.9201434850692749,0.006452140398323536,1108.958087962512,2515.5312963261463,2612.216017533591,3.180985342019544e-06,-735.588134765625,34.67937088012695,41.98163986206055,-16.932321548461914,-0.5169035792350769,16.088571548461914,-7.46228551864624,23.1192684173584,-8.797148704528809,21.035127639770508,-5.626114368438721,17.72036361694336,-2.7903735637664795,14.505827903747559,-0.00022440857719630003,11.107919692993164,3.0138232707977295,8.784737586975098,4.927578449249268,8.078754425048828,Chorthippusbiguttulus
Chorthippusbiguttulus69.wav,0.5645157694816589,0.01928532123565674,4975.105897610652,2415.4375551355492,7719.550290632476,0.40619626569976075,-339.8514404296875,-1.0887211561203003,18.087486267089844,2.9664831161499023,-20.512664794921875,19.095443725585938,-9.288640022277832,9.915210723876953,-6.536951065063477,8.690242767333984,-12.691147804260254,6.881722450256348,-8.94231128692627,1.641065001487732,-5.078789234161377,0.7522676587104797,-3.952620267868042,4.671491622924805,-4.968975067138672,6.189396858215332,Chorthippusbiguttulus
Chorthippusbiguttulus89.wav,0.5646935105323792,0.01204673945903778,5396.646006600952,2551.0489264134317,8583.53506234976,0.3734381260016026,-487.75421142578125,-64.8958740234375,32.33842086791992,38.74501037597656,-8.415167808532715,23.03536605834961,4.937281131744385,15.411520957946777,4.051887035369873,12.687233924865723,2.517876625061035,13.086702346801758,-1.895851731300354,9.862668991088867,-3.3153741359710693,10.79162311553955,-4.198549747467041,8.776922225952148,-7.314268589019775,8.21962833404541,Chorthippusbiguttulus
Chorthippusbiguttulus98.wav,0.5992226004600525,0.028859371319413185,5363.906737403711,2347.3728006449796,8078.199196927374,0.41248217818901306,-396.2825927734375,-38.748809814453125,42.314693450927734,29.27153205871582,-4.174393177032471,17.11307144165039,-6.324105262756348,18.682479858398438,-5.015002250671387,13.048389434814453,-6.372343063354492,10.476666450500488,-1.96761155128479,14.60262680053711,0.16124573349952698,16.082096099853516,0.9027950763702393,11.980680465698242,1.101644515991211,12.15300178527832,Chorthippusbiguttulus
Chorthippusbrunneus120.wav,0.9205732941627502,0.006394246127456427,1458.2990293571763,2976.592533414925,5619.206202307413,0.0,-724.4928588867188,21.172565460205078,48.89886474609375,-18.662317276000977,2.178173065185547,12.614874839782715,-3.7759928703308105,21.911876678466797,-8.820756912231445,23.389076232910156,-7.919505596160889,20.158184051513672,-4.875845909118652,15.638066291809082,-1.414122223854065,12.662372589111328,1.46157968044281,9.756669998168945,4.250795841217041,8.612454414367676,Chorthippusbrunneus
Chorthippusbrunneus131.wav,0.5627288222312927,0.005554022267460823,4423.9720551014825,2888.635711782276,7924.307000832479,0.24780873783299182,-426.083251953125,27.3371524810791,33.29193115234375,24.12409210205078,-3.1199305057525635,21.22126007080078,2.7619917392730713,13.182886123657227,-8.52038288116455,11.935476303100586,-8.557116508483887,8.936579704284668,-5.2239298820495605,6.394735336303711,-3.7152719497680664,4.768006324768066,-2.4128684997558594,4.224399089813232,-5.019110202789307,6.241966724395752,Chorthippusbrunneus
Chorthippusbrunneus132.wav,0.7411102056503296,0.0019489303231239319,4659.795989822642,3094.978515725689,8496.545995037191,0.2770207447836167,-561.3037109375,17.159862518310547,10.166165351867676,13.198081016540527,2.7313196659088135,13.37728214263916,0.6176276803016663,11.834453582763672,-1.7744442224502563,13.38652229309082,-2.349365472793579,11.391499519348145,-1.7931768894195557,10.903273582458496,-2.990785837173462,9.900208473205566,-3.01409649848938,8.102323532104492,-3.5460267066955566,8.952085494995117,Chorthippusbrunneus
Chorthippusbrunneus153.wav,0.451055645942688,0.020499125123023987,2226.247638598657,2258.063294163788,4324.25537109375,0.10445398862670068,-283.4130859375,110.8567886352539,6.324891567230225,28.9248046875,1.8936026096343994,16.63714599609375,-12.180049896240234,8.83477783203125,-8.738166809082031,5.53084135055542,-10.18346118927002,6.455376148223877,-7.987411022186279,4.63160514831543,-6.621591091156006,7.163228988647461,-11.458930015563965,8.876742362976074,-10.005438804626465,3.7143704891204834,Chorthippusbrunneus
Chorthippusbrunneus222.wav,0.6614594459533691,0.004982232116162777,3378.2818087794553,2872.224951538298,7063.8818359375,0.14294472346230158,-519.9636840820312,50.01775360107422,13.658849716186523,24.524749755859375,5.71960973739624,20.52281379699707,0.7671768665313721,14.485686302185059,1.372294306755066,13.253912925720215,-0.04655701294541359,11.8412446975708,-0.10355081409215927,10.08622932434082,-1.305746078491211,8.69494342803955,-1.8590902090072632,7.4331488609313965,-2.2336740493774414,7.06553840637207,Chorthippusbrunneus
Chorthippusbrunneus226.wav,0.7691037058830261,0.0003945717471651733,3485.2458293782274,3578.6255935447243,8210.127437815947,0.00034466911764705885,-745.281494140625,44.93014144897461,18.68667221069336,-11.218589782714844,1.3107067346572876,10.102384567260742,-3.7525620460510254,13.353721618652344,-7.645771026611328,15.245063781738281,-8.007532119750977,14.691262245178223,-6.497476100921631,12.910531044006348,-4.178285598754883,10.663647651672363,-2.0146148204803467,9.515960693359375,-0.9296585321426392,7.608745098114014,Chorthippusbrunneus
Chorthippusbrunneus47.wav,0.6620373725891113,0.001876654103398323,4695.638006942216,3040.0162830998634,8473.486328125,0.20125713045634921,-610.862060546875,9.364730834960938,22.538183212280273,14.94542121887207,5.579301834106445,16.186309814453125,1.1303001642227173,14.850214004516602,2.8353874683380127,14.036808013916016,0.0681367814540863,14.367596626281738,-0.34517616033554077,11.924233436584473,-2.1610608100891113,11.972125053405762,-1.5423439741134644,10.576617240905762,-1.429320216178894,9.128243446350098,Chorthippusbrunneus
Chorthippusbrunneus84.wav,0.4993583858013153,0.002854058286175132,4118.991138525379,3042.7913957347987,7955.259019746555,0.2340773077193476,-460.144287109375,31.900634765625,21.911916732788086,34.0457878112793,4.103424072265625,19.054397583007812,-5.063109874725342,13.087516784667969,-10.851473808288574,5.379881858825684,-9.944833755493164,4.634032726287842,-12.608492851257324,2.6051974296569824,-12.77351188659668,3.3847744464874268,-10.261443138122559,2.1812264919281006,-11.033540725708008,3.4235587120056152,Chorthippusbrunneus
Chorthippusbrunneus85.wav,0.9078370332717896,0.006575450766831636,464.7944372081397,1654.3425527156496,389.4464666193182,2.4660669191919194e-06,-756.8779907226562,61.112640380859375,21.878467559814453,-5.429790019989014,-1.575684666633606,10.217257499694824,2.3153419494628906,12.985428810119629,0.19444257020950317,13.587035179138184,0.14517712593078613,12.885123252868652,0.6303700804710388,12.02964973449707,1.3671181201934814,11.119989395141602,2.7361931800842285,10.468801498413086,3.378291606903076,9.876612663269043,Chorthippusbrunneus
Grylluscampestris108.wav,0.22979383170604706,0.07069773226976395,4278.415654682949,2312.1859785161814,6244.939182952089,0.31897007835014407,-470.7242736816406,-3.3422422409057617,47.34782409667969,48.625938415527344,-23.048749923706055,37.12734603881836,16.500091552734375,-11.248652458190918,31.067358016967773,-11.479426383972168,0.7556527256965637,14.759243965148926,-17.03096580505371,16.090085983276367,-5.223700523376465,-1.2041188478469849,5.295974254608154,1.5997400283813477,-6.173262596130371,14.688248634338379,Grylluscampestris
Grylluscampestris109.wav,0.28783926367759705,0.07982322573661804,4551.471226610144,2205.975988919464,6965.672672429734,0.2964907313239645,-333.7384948730469,4.667076587677002,44.59598159790039,34.760677337646484,-31.556161880493164,41.214622497558594,6.47602653503418,-7.549656391143799,27.377653121948242,-5.005936622619629,-1.5000104904174805,25.26421546936035,-19.837974548339844,22.431089401245117,-5.810773849487305,3.1889684200286865,4.31176233291626,4.892289161682129,-8.949335098266602,19.42141342163086,Grylluscampestris
Grylluscampestris111.wav,0.2624824345111847,0.0519675686955452,4528.3863147554175,2163.7507746992155,6530.393956417224,0.3109371733904682,-369.5799560546875,5.379567623138428,41.54314422607422,41.71289825439453,-23.22788429260254,43.865848541259766,4.447819232940674,-8.640634536743164,20.512563705444336,-13.036157608032227,-9.410513877868652,19.43303108215332,-27.20867919921875,19.72355842590332,-8.770520210266113,0.3496599793434143,2.7263050079345703,4.053226947784424,-12.661576271057129,15.120329856872559,Grylluscampestris
Grylluscampestris142.wav,0.27453216910362244,0.16870811581611633,4659.166269716889,1949.9524549356622,6616.152958907481,0.23760803703248032,-494.6846923828125,-99.15729522705078,46.435482025146484,33.13269805908203,-37.17832946777344,34.849143981933594,6.568521022796631,-7.230597972869873,27.5188045501709,-4.313204288482666,-5.941771984100342,25.27430534362793,-24.040691375732422,18.97926902770996,0.8834295868873596,-1.3643137216567993,9.60003662109375,1.0833863019943237,-8.192171096801758,17.297719955444336,Grylluscampestris
Grylluscampestris144.wav,0.1437479704618454,0.10469602048397064,4302.282917783812,1226.2542632158752,4569.9737548828125,0.36960630063657407,-498.3966369628906,-69.66666412353516,17.79490089416504,66.26831817626953,-32.64572525024414,37.823577880859375,22.543989181518555,-23.38115692138672,19.79802131652832,12.712004661560059,-24.761173248291016,35.584373474121094,-13.759729385375977,-9.589168548583984,14.984404563903809,-0.32767102122306824,-10.535295486450195,25.11680030822754,-19.659067153930664,6.41700553894043,Grylluscampestris
Grylluscampestris173.wav,0.2569316327571869,0.10075873881578445,4587.966322994007,1969.9536020444557,6109.135366586538,0.32984739869505497,-345.7102966308594,-9.986236572265625,43.583194732666016,42.19544219970703,-32.14745330810547,44.600528717041016,1.0874910354614258,-11.74363899230957,20.781293869018555,-13.149053573608398,-7.99881649017334,20.144201278686523,-24.144540786743164,20.751569747924805,-3.8913497924804688,1.3414413928985596,4.777588367462158,4.725009441375732,-12.166329383850098,15.227182388305664,Grylluscampestris
Grylluscampestris174.wav,0.29256752133369446,0.11700049042701721,4221.568880382681,2101.589261623972,6102.9052734375,0.2603950759991497,-491.1536560058594,-38.601051330566406,57.08749771118164,57.31400680541992,-21.58751106262207,47.123600006103516,17.580474853515625,-6.725998878479004,27.178586959838867,-11.420681953430176,-0.01392544899135828,10.71705436706543,-15.335691452026367,9.99934196472168,-4.90736722946167,-3.16505765914917,3.5527708530426025,1.0562710762023926,-7.762288570404053,14.279133796691895,Grylluscampestris
Grylluscampestris191.wav,0.24861642718315125,0.07213644683361053,4361.221890893757,2048.093968453325,5798.895327030169,0.3241292036115917,-499.2231750488281,-30.319393157958984,48.98225402832031,58.703582763671875,-24.20313835144043,46.188926696777344,13.299915313720703,-14.816068649291992,28.557092666625977,-9.979483604431152,1.4837110042572021,16.903438568115234,-17.395774841308594,11.86242961883545,-4.636441707611084,-3.3852083683013916,2.04046893119812,-0.7373960018157959,-7.285975456237793,12.838147163391113,Grylluscampestris
Grylluscampestris204.wav,0.349361777305603,0.060386814177036285,3705.6593193724348,2168.1604676476913,5768.614612926136,0.20721956783746556,-448.5913391113281,13.237351417541504,47.911415100097656,51.56847381591797,-25.55059242248535,47.19587326049805,16.037023544311523,-4.436924457550049,18.118425369262695,-3.789135217666626,-11.156545639038086,14.621892929077148,-14.2621488571167,5.785490036010742,-2.451464891433716,-1.6439483165740967,-1.9107861518859863,6.293703079223633,-13.706228256225586,12.457369804382324,Grylluscampestris
Grylluscampestris205.wav,0.31618833541870117,0.009704336524009705,3788.2063632704117,2208.779393803685,5197.266329251803,0.2721714117588141,-414.99066162109375,58.63327407836914,17.12796401977539,35.230133056640625,-36.01851272583008,42.13391876220703,-3.363128662109375,-16.79771614074707,27.152036666870117,-14.010549545288086,-9.713502883911133,15.051911354064941,-18.281898498535156,17.1905460357666,12.1030855178833,5.64307165145874,0.6911816596984863,5.412906169891357,-5.456264972686768,22.60009002685547,Grylluscampestris
Grylluscampestris224.wav,0.2476692795753479,0.06641697883605957,5028.49319765936,2179.91296585278,7247.025455336973,0.3434058499623494,-433.7578125,-60.48558044433594,67.09651184082031,63.163204193115234,-20.69002914428711,47.8242301940918,18.12646484375,-10.669533729553223,15.943940162658691,-15.927755355834961,-3.716585159301758,14.375290870666504,-27.567995071411133,13.671940803527832,-12.363739967346191,0.5200679898262024,-8.677899360656738,3.8118627071380615,-10.442085266113281,11.025046348571777,Grylluscampestris
Grylluscampestris37.wav,0.32892492413520813,0.0015890251379460096,6000.620230481137,2914.3269862274155,9311.55517578125,0.17287326388888888,-676.1802978515625,-34.09833526611328,58.061546325683594,-11.277853012084961,-16.514245986938477,25.819194793701172,-6.768465042114258,4.49605131149292,8.860795974731445,-1.239091157913208,1.7444822788238525,13.88659954071045,-12.517370223999023,19.375442504882812,-6.3977484703063965,7.1187744140625,4.118417263031006,3.1584391593933105,0.10414225608110428,11.294187545776367,Grylluscampestris
Grylluscampestris38.wav,0.17809516191482544,0.033784497529268265,4641.580448081976,2178.4055787932266,6463.107258564717,0.37866458377322637,-347.7565002441406,25.200498580932617,49.88091278076172,40.345542907714844,-35.31888961791992,46.26607894897461,8.490108489990234,-13.249062538146973,32.313350677490234,-10.92177963256836,-8.705923080444336,28.8087215423584,-32.74291229248047,22.1795711517334,-10.640353202819824,-2.788755416870117,-3.8932676315307617,5.135733604431152,-19.4984073638916,20.42465591430664,Grylluscampestris
Grylluscampestris49.wav,0.424868643283844,0.006856727413833141,2720.255859029536,2552.585942865544,5212.246398925781,0.18333740234375,-391.14556884765625,95.3118667602539,13.235540390014648,38.917457580566406,-10.248865127563477,29.569461822509766,1.389066457748413,8.725458145141602,7.217768669128418,-1.1840730905532837,-0.03477740287780762,12.014165878295898,-15.652994155883789,19.88945960998535,-12.158287048339844,5.37307596206665,-0.16987542808055878,-4.861048221588135,1.2273489236831665,4.660584449768066,Grylluscampestris
Grylluscampestris79.wav,0.2886701822280884,0.1426866054534912,4636.517390447727,1937.4327209892667,6478.246605914572,0.24493142832880435,-505.8946228027344,-85.54441833496094,52.211788177490234,37.10390853881836,-28.99734115600586,40.033355712890625,2.095799207687378,-6.40523624420166,28.132875442504883,-7.487844944000244,-5.64876127243042,29.18301010131836,-25.735258102416992,19.39271354675293,2.1078410148620605,-5.199835300445557,11.75805950164795,2.7793076038360596,-9.906513214111328,16.808679580688477,Grylluscampestris
Kikihiamuta145.wav,0.5349003076553345,0.039215754717588425,1385.2100241737967,2094.6248816719276,2819.1509344185033,0.027721006743039442,-299.10345458984375,111.84501647949219,16.826662063598633,45.56442642211914,16.421180725097656,21.44850730895996,6.413910865783691,15.403202056884766,0.16393069922924042,7.620697021484375,-1.1366726160049438,9.505487442016602,-1.7115039825439453,3.742948532104492,-6.4223246574401855,4.232223987579346,-2.8964946269989014,7.708301067352295,2.4041659832000732,8.596158981323242,Kikihiamuta
Kikihiamuta75.wav,0.5962315797805786,0.026468299329280853,1624.4363815211414,2403.6634886729507,3991.036810288573,0.02960729045823666,-335.06756591796875,106.00833892822266,17.642290115356445,33.02787780761719,16.790149688720703,17.645418167114258,9.505632400512695,15.407598495483398,5.347899913787842,10.950836181640625,4.779788494110107,11.990903854370117,2.878883123397827,9.045443534851074,0.5863891243934631,6.290597438812256,-0.33909857273101807,5.993489742279053,-1.169825553894043,4.89883279800415,Kikihiamuta
Kikihiamuta83.wav,0.5958752036094666,0.022213008254766464,1021.3244399418236,1637.2868726135796,1733.397871048434,0.033476154654872387,-336.87921142578125,165.2512664794922,29.385637283325195,29.64003562927246,-2.2597055435180664,0.8852559328079224,-4.5076680183410645,0.7676640152931213,-1.949917197227478,7.90533447265625,4.246707916259766,7.777160167694092,-2.917825937271118,1.2309132814407349,-3.2758402824401855,2.7754111289978027,-1.1149747371673584,3.187546491622925,-1.876102089881897,4.222946643829346,Kikihiamuta
Myopsaltaleona126.wav,0.6192770600318909,0.00492695439606905,5876.326776811334,2795.3861769781693,9196.975941669083,0.5118207112819025,-441.98883056640625,-149.9598846435547,-119.96856689453125,-74.92071533203125,-32.80764389038086,2.2472004890441895,0.1884871870279312,15.319395065307617,6.02795934677124,7.313410758972168,-1.8413403034210205,7.552026271820068,0.48899853229522705,10.126822471618652,-4.932993412017822,3.5721750259399414,-8.760543823242188,2.310581922531128,-6.4766621589660645,5.562392234802246,Myopsaltaleona
Myopsaltaleona160.wav,0.47150418162345886,0.03951730579137802,4036.907704384145,2961.044994081666,8346.56430131598,0.26027996302204176,-237.5281524658203,-94.50888061523438,-155.73252868652344,-97.55943298339844,-35.32965850830078,-11.88155746459961,16.80268096923828,17.164880752563477,9.20553970336914,13.447193145751953,-3.1820032596588135,8.776604652404785,0.012763941660523415,8.20244312286377,-2.759320020675659,1.3568434715270996,-8.653509140014648,1.9371912479400635,-6.59309720993042,2.1768808364868164,Myopsaltaleona
Myopsaltaleona179.wav,0.48747187852859497,0.01356592308729887,3298.258642321551,2473.36497355204,6099.691963638341,0.20748327834976799,-357.6471252441406,-70.6496353149414,-165.26202392578125,-94.98465728759766,-52.43098449707031,-3.4392447471618652,9.532114028930664,21.343700408935547,15.873066902160645,12.239534378051758,2.667581081390381,7.568662643432617,-0.5956699848175049,6.605592250823975,-6.029253959655762,1.2038112878799438,-11.972794532775879,2.0286900997161865,-4.882552146911621,3.396374464035034,Myopsaltaleona
Myopsaltaleona198.wav,0.3514176309108734,0.028441645205020905,7752.936667531969,1929.6860094417168,9622.743823412124,0.7351329121954756,-516.6036987304688,-241.98484802246094,60.95045852661133,43.49509811401367,-29.299924850463867,-16.81076431274414,23.171064376831055,-3.073674201965332,-7.31120491027832,6.779463291168213,-8.865621566772461,11.619996070861816,-8.927783966064453,5.685778617858887,-7.159854888916016,9.332512855529785,-8.088730812072754,6.241476535797119,-6.617004871368408,7.287429332733154,Myopsaltaleona
Myopsaltalongicauda223.wav,0.3067694306373596,0.041589029133319855,7856.450873810839,1998.3730065866268,9791.312332330337,0.7183806735788864,-530.6813354492188,-290.57550048828125,66.41936492919922,54.11943435668945,-32.93907928466797,-15.300769805908203,18.105215072631836,-2.38911771774292,-0.7716663479804993,1.1616873741149902,-6.823946475982666,7.886048793792725,-3.2496793270111084,2.210188865661621,-4.765200138092041,5.042665004730225,-4.457643985748291,6.124858379364014,-7.37801456451416,6.483724594116211,Myopsaltalongicauda
Myopsaltalongicauda90.wav,0.2863411605358124,0.02048470824956894,7518.478745531938,2599.712281304338,9776.573829031322,0.7144857526102089,-395.0738220214844,-160.64065551757812,-95.34908294677734,-88.797607421875,-23.48549461364746,-16.912220001220703,13.710504531860352,10.529433250427246,11.962641716003418,7.080901145935059,2.0902795791625977,7.58025598526001,-3.7885890007019043,9.27558422088623,-5.096925735473633,6.840464115142822,-8.587627410888672,0.6933214664459229,-6.914628028869629,4.3549933433532715,Myopsaltalongicauda
Myopsaltamackinlayi118.wav,0.4582851827144623,0.010078332386910915,6199.404882631133,2963.7906286796424,9397.069859338748,0.5872074844112529,-388.0655212402344,-145.15061950683594,-125.07784271240234,-102.11174774169922,-38.24756622314453,-14.998234748840332,5.46027946472168,19.04132080078125,1.7548975944519043,16.16241455078125,-0.2995045781135559,8.501276016235352,3.6449050903320312,3.941754102706909,0.8481979370117188,0.11918611824512482,-3.699416399002075,0.8713172674179077,-5.8239617347717285,1.9508062601089478,Myopsaltamackinlayi
Myopsaltamackinlayi134.wav,0.20828664302825928,0.11158502846956253,5310.507273076102,1638.4827188844488,5876.56601199971,0.47519508591937354,-301.15362548828125,-169.49688720703125,-100.05872344970703,-18.528108596801758,-49.75454330444336,12.191555976867676,-6.355343341827393,21.116201400756836,31.787593841552734,-41.8077507019043,26.335121154785156,5.326015472412109,-19.91756820678711,14.359173774719238,-2.450944185256958,16.895349502563477,-21.779090881347656,6.737423419952393,5.3584465980529785,-13.212676048278809,Myopsaltamackinlayi
